epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
100,644.521,0.42597,0.21021,0.00232,0.67571,0.68137,0.69639,0.54078,0.87787,1.31966,0.00852,9.89751e-05,9.89751e-05,9.89751e-05
101,650.633,0.43802,0.21564,0.00238,0.72939,0.67704,0.72961,0.57228,0.88235,1.18647,0.00844,9.849e-05,9.849e-05,9.849e-05
102,656.666,0.44501,0.21637,0.0024,0.65752,0.69816,0.7046,0.54626,0.90394,1.30398,0.00879,9.80049e-05,9.80049e-05,9.80049e-05
103,662.528,0.46776,0.20945,0.00254,0.66946,0.70455,0.71417,0.55207,0.90105,1.26966,0.00877,9.75198e-05,9.75198e-05,9.75198e-05
104,668.504,0.44536,0.20717,0.00242,0.64116,0.69801,0.68496,0.53022,0.89682,1.36989,0.00871,9.70347e-05,9.70347e-05,9.70347e-05
105,674.427,0.43721,0.2037,0.00237,0.65826,0.7386,0.71141,0.55975,0.87808,1.2282,0.00837,9.65496e-05,9.65496e-05,9.65496e-05
106,680.39,0.42924,0.19662,0.00232,0.71445,0.65336,0.71185,0.55105,0.87245,1.23423,0.00853,9.60645e-05,9.60645e-05,9.60645e-05
107,686.349,0.4304,0.2046,0.00234,0.68388,0.70112,0.71347,0.54785,0.90485,1.22632,0.00879,9.55794e-05,9.55794e-05,9.55794e-05
108,692.402,0.43728,0.19839,0.00234,0.64933,0.69547,0.69528,0.5357,0.8852,1.36958,0.00851,9.50943e-05,9.50943e-05,9.50943e-05
109,698.325,0.42578,0.19766,0.0023,0.65848,0.71671,0.71656,0.55453,0.89212,1.24484,0.00864,9.46092e-05,9.46092e-05,9.46092e-05
110,704.33,0.41285,0.19917,0.00225,0.67448,0.70035,0.70999,0.54837,0.88103,1.3036,0.00847,9.41241e-05,9.41241e-05,9.41241e-05
111,710.302,0.42305,0.19951,0.00231,0.7077,0.67458,0.71353,0.55226,0.88951,1.26893,0.00854,9.3639e-05,9.3639e-05,9.3639e-05
112,716.299,0.43863,0.20652,0.0024,0.73622,0.64907,0.72058,0.56221,0.88189,1.23959,0.00857,9.31539e-05,9.31539e-05,9.31539e-05
113,722.236,0.40947,0.20518,0.00221,0.75695,0.63143,0.70855,0.55271,0.89648,1.28661,0.00865,9.26688e-05,9.26688e-05,9.26688e-05
114,728.22,0.40059,0.18315,0.00217,0.66198,0.712,0.71572,0.5596,0.88495,1.24471,0.0085,9.21837e-05,9.21837e-05,9.21837e-05
115,734.106,0.40865,0.18265,0.00221,0.66915,0.71113,0.70636,0.54773,0.89081,1.27456,0.00853,9.16986e-05,9.16986e-05,9.16986e-05
116,740.13,0.40074,0.17675,0.00214,0.69296,0.67494,0.70152,0.54536,0.88661,1.25313,0.00856,9.12135e-05,9.12135e-05,9.12135e-05
117,746.177,0.40497,0.17985,0.00218,0.70145,0.70673,0.706,0.55007,0.88567,1.27362,0.00852,9.07284e-05,9.07284e-05,9.07284e-05
118,752.373,0.42372,0.19207,0.00226,0.66798,0.73052,0.70936,0.54698,0.90906,1.287,0.00884,9.02433e-05,9.02433e-05,9.02433e-05
119,758.443,0.40127,0.18198,0.00218,0.69668,0.69656,0.71844,0.55544,0.89137,1.25661,0.0086,8.97582e-05,8.97582e-05,8.97582e-05
120,764.727,0.39697,0.18094,0.00213,0.73792,0.67805,0.71462,0.5525,0.90082,1.24812,0.00882,8.92731e-05,8.92731e-05,8.92731e-05
